xj1,xj2,xj3,xj4,xj5,xj6,xj7,xj8,xj9,xj10,xj11,xj12,xj13,xj14,xj15,xj16,xj17,xj18,xj19,xj20,xw1,xw2,xw3,xw4,xw5,xw6,xw7,xw8,xw9,xw10,xw11,xw12,xw13,xw14,xw15,xw16,xw17,xw18,xw19,xw20,xr1,xr2,xr3,xr4,xr5,xr6,xr7,xr8,xr9,xr10,xr11,xr12,xr13,xr14,xr15,xr16,xr17,xr18,xr19,xr20,yj1,yj2,yj3,yj4,yj5,yj6,yj7,yj8,yj9,yj10,yj11,yj12,yj13,yj14,yj15,yj16,yj17,yj18,yj19,yj20,yw1,yw2,yw3,yw4,yw5,yw6,yw7,yw8,yw9,yw10,yw11,yw12,yw13,yw14,yw15,yw16,yw17,yw18,yw19,yw20,yr1,yr2,yr3,yr4,yr5,yr6,yr7,yr8,yr9,yr10,yr11,yr12,yr13,yr14,yr15,yr16,yr17,yr18,yr19,yr20,zj1,zj2,zj3,zj4,zj5,zj6,zj7,zj8,zj9,zj10,zj11,zj12,zj13,zj14,zj15,zj16,zj17,zj18,zj19,zj20,zw1,zw2,zw3,zw4,zw5,zw6,zw7,zw8,zw9,zw10,zw11,zw12,zw13,zw14,zw15,zw16,zw17,zw18,zw19,zw20,zr1,zr2,zr3,zr4,zr5,zr6,zr7,zr8,zr9,zr10,zr11,zr12,zr13,zr14,zr15,zr16,zr17,zr18,zr19,zr20
0.59256494,0.63206923,-2.80361,-0.07182605,-0.062249243,0.08738836,-0.4177882,-0.2717419,-1.1360487,0.4345476,0.31124622,0.22146365,1.376666,-1.8734628,1.7262194,-0.2813187,-0.34715924,-0.37588966,-2.89459,0.3878607,0.14978725,-3.97632,-4.5042415,-3.7931638,-3.557335,-8.123077,-8.921544,-7.5685205,-8.358008,-7.699603,-7.0414968,-8.642469,-6.7274075,-7.342568,-7.687632,-6.746711,-7.079505,-9.444976,-9.685594,-10.220697,0.55470663,3.6432269,0.85996735,1.6189293,-0.36945525,0.77617025,2.435352,3.4397197,2.6903346,0.2709937,0.6253356,-0.048632223,2.221071,1.3531729,2.1887493,-0.41135377,1.8008885,2.1336827,-0.61366385,2.8064532,2.0325277,2.0265422,9.717916,2.689736,2.6981156,2.641852,2.227655,1.835006,1.9834465,2.4694693,2.3892636,3.0728083,0.95154554,3.214066,-0.73038113,2.5724201,2.4335563,2.2408233,5.5567927,-0.55799866,1.0398318,0.95109665,2.3864205,1.9949685,2.0368671,1.6861166,1.8956091,3.6345477,3.3605614,3.9083846,3.950283,6.11943,4.4946647,4.9245734,3.4187703,2.880075,2.9255648,5.42152,4.2495584,5.170129,-0.26396075,2.1290438,0.06284779,-1.6023195,0.5835867,0.43634325,0.8110358,0.3681085,-0.99179804,-2.235586,0.41359833,-1.2719196,-3.6481647,-1.4718355,-3.0280666,-3.2722752,-1.9602526,-1.6190789,-2.759916,-0.55365914,9.510667,9.505878,5.794866,9.355043,9.384972,9.055769,9.457994,9.552566,-7.874829,9.420884,9.450812,8.756494,11.727697,-7.573159,4.632481,9.742905,9.405322,9.407717,12.787132,-3.5532947,7.4380364,9.045893,6.875549,7.7266874,5.2726307,2.7766755,1.0839748,-0.253935,0.120458275,-1.3506291,-1.2183493,-1.3151649,-1.016189,-1.5384243,-0.7722797,-1.0140941,0.4643255,-0.04683657,0.69057757,0.69057757,7.8068933,5.2020016,9.230247,8.341997,6.3177,7.4525514,6.7043633,6.203975,6.002862,6.681618,8.370728,6.5128274,7.1951747,7.7290816,7.162853,5.4617724,5.689222,5.781399,6.819285,6.2422824
0.62009823,0.62368953,1.7824832,-0.06703765,-0.07182605,-0.10654198,-0.48722005,-0.2741361,-1.5275006,0.4225766,0.3184288,0.16160862,0.3184288,-1.804031,0.7685388,-0.2621651,-0.33039984,-0.31244332,-0.03232172,-0.7110779,-0.1949778,-3.6459203,-5.0405426,-4.3641806,-4.779575,-9.157372,-7.4934025,-8.337059,-9.817274,-7.5619364,-6.628497,-7.7027454,-8.399757,-7.348553,-8.511237,-7.0663366,-7.309348,-7.806145,-10.974871,-8.714745,0.75222826,1.8990508,2.5754128,1.9888334,0.48647186,-0.2928408,-0.7273884,2.4006362,3.3571198,2.4365492,1.0886136,3.5666122,0.8001123,0.3835212,2.5514708,1.034744,0.21712416,2.7693431,0.09861118,1.5135844,2.034922,2.034922,5.1653404,2.6586113,2.677765,2.6586113,2.2312462,1.8493712,5.7279778,2.4934115,2.4120085,2.771139,2.0540755,5.383213,0.50622404,2.5927708,2.4359505,2.2551885,6.4366617,2.5257332,1.458817,1.5927427,3.9510314,3.4123359,2.8808231,1.3916297,1.5855601,4.2785883,4.005799,4.2076597,4.2052655,5.953033,5.763592,4.2853217,4.3034277,3.8712745,3.6988919,4.340538,3.55524,5.0899234,-0.4985925,1.3640964,0.42317516,0.16220717,0.12868834,-1.8154035,0.10474633,-1.2707225,-2.546832,-0.55844754,1.3988123,1.7004818,-2.3828292,-0.2160767,-4.4023385,-2.3959973,-1.8872294,-3.4171243,-2.6150668,-1.9219455,9.511864,9.481936,15.415965,9.393352,9.436447,10.89691,9.368212,9.5370035,-3.712509,9.417294,9.438841,9.01387,7.661146,-8.953417,-0.07451953,11.356597,9.447221,9.487922,10.057742,-5.818209,6.899341,8.747814,8.042722,10.157999,8.330027,2.5049336,2.938284,-0.99494046,1.422904,-1.5194203,-0.19602527,-1.2517185,-0.15667057,-2.5619454,-0.90755206,-0.020500353,0.97429043,-1.4510359,0.9814731,0.36975452,7.3352356,7.8475947,4.9458222,9.314043,7.1712327,6.3464303,7.8344264,6.3021374,7.065888,5.3636103,7.426215,6.084265,5.953781,9.745,6.6983776,5.773019,9.024344,7.40347,6.7761893,6.2207346
0.60214174,0.61291564,2.1787236,-0.053869538,-0.08619126,-0.36750996,-0.44891283,-0.25498247,-1.5047557,0.4309563,0.31004912,0.320823,0.16879122,-0.6572084,-0.34835634,-0.32321724,-0.32561144,-0.28491,0.29209262,-2.3535004,-1.0173861,-3.513042,-5.8186584,-5.5948005,-7.0073795,-9.317784,-8.501361,-9.293543,-11.046697,-8.628553,-8.655189,-8.162432,-9.301174,-8.255956,-9.755025,-8.056339,-9.412654,-6.593482,-9.616161,-8.185626,0.5044284,-0.96202016,0.98207164,2.5095723,0.9712977,0.76659346,-0.63401455,0.6827964,2.841169,2.2067058,1.7326539,2.7214592,2.222268,2.6292825,3.4852095,3.0470705,0.011222821,3.6420298,1.9313726,-0.6112696,2.0433016,2.0337248,-0.040851068,2.643049,2.701707,2.8621185,2.2755392,1.8565538,6.737134,2.4706664,2.4096143,2.8980315,3.2894835,6.1038675,2.453907,2.380884,2.4335563,2.2659624,-2.3883657,4.553622,0.93328977,2.2535424,3.7343562,3.4219127,3.5978866,2.0787656,2.558803,4.3767505,5.1454387,5.252729,5.5543985,5.8321257,6.7942953,4.910208,4.69488,4.733187,4.803816,3.7300167,3.0644286,3.8102224,-0.28550854,1.6980876,0.31184477,1.9758149,-2.083554,2.7132292,-0.01616086,-0.47345337,-3.5727475,-1.1318588,-0.84694886,0.3561375,-1.9997569,-2.3181858,-1.1055226,-2.7383683,-0.6985083,-3.115455,-1.6142905,-1.5652094,9.496302,9.5214405,6.8842278,9.396942,9.38138,9.613618,9.47236,9.542989,-2.0533273,9.411307,9.441236,9.74051,10.564116,-5.2136736,-5.5117517,13.779529,9.393352,9.48912,1.1118075,-5.096358,6.9256773,6.6840124,6.664859,6.3380504,7.6189485,1.6190789,4.610634,-1.404349,0.6088754,-0.041000705,1.8665795,-0.7261913,-0.36257192,-1.0823288,-0.001346738,2.4155998,2.1103392,-1.7155951,-0.3616741,-0.12584522,7.1963716,9.099762,6.7103486,5.0691237,7.8607626,5.5910597,8.705916,9.206305,8.367136,6.806117,5.168483,7.3268557,5.063138,6.4421983,5.9609637,7.6548615,9.226655,8.059482,6.545149,8.938153
0.60573304,0.6368576,-4.011485,-0.051475335,-0.06344634,0.5662287,-0.49440265,-0.2669535,-2.019509,0.4309563,0.29568392,0.24181437,-0.21068975,-0.25498247,-1.9548657,-0.2753332,-0.35673606,-0.2885013,-0.051475335,-2.8407204,-0.9168296,-2.8905497,-4.747253,-5.0848355,-7.5472717,-7.7316256,-10.131813,-9.790339,-8.761432,-10.733057,-10.523863,-9.585785,-8.4464445,-9.073576,-10.53793,-11.42139,-9.978883,-7.464971,-8.136545,-7.6660843,0.026785132,0.64089787,-1.6922517,1.747019,1.3412019,2.1396682,0.03875614,1.2753613,3.2350154,2.1336827,2.0139725,1.9529204,2.1516392,2.8184242,1.4812627,2.340781,0.5379472,3.5067573,1.484854,-1.2445359,2.0325277,2.0301335,2.760365,2.668188,2.6813562,1.278354,2.1965303,1.8409915,8.343643,2.4682722,2.4144027,2.844162,3.4091935,7.3404727,4.9534535,2.022951,2.4347534,2.2420204,0.84380645,6.7335424,1.2158055,2.3385365,0.39085343,1.9087774,3.3117795,1.834557,2.971803,4.965724,4.520552,5.7160068,7.008876,5.5232735,6.3346086,5.521927,5.8871922,5.548413,5.806987,4.3537064,2.2695537,3.5265095,0.076015905,0.55605334,0.7224504,0.032920275,-1.7723078,-0.25797522,-1.1378443,-1.3485341,-1.6298528,-2.0189106,-2.40318,0.7392098,-3.0747535,-4.371214,-2.1481974,-3.7367504,-3.0735564,-1.1976994,-2.3493104,-0.87089086,9.507075,9.50109,4.025551,9.404125,9.35265,11.362582,9.454403,9.50109,14.916775,9.411307,9.443629,9.164705,8.943241,-0.7436989,-6.8118033,15.433922,9.424476,9.434052,18.493711,-1.4966754,6.6683006,4.6657004,5.4701524,3.0472202,3.7786489,2.3181858,3.4314895,-0.14619595,-0.66723406,-0.57371056,0.49111062,-0.07496844,-1.7943045,-0.7734768,-0.33174658,0.6750153,1.1550527,-1.3073838,-0.30181906,-0.14140753,7.281366,8.740632,10.045472,6.193201,8.363545,7.2502413,7.426215,8.327632,6.3105173,7.1006036,6.3548098,9.056666,6.180033,4.730344,7.772177,7.1544733,5.5826797,6.3847375,5.659294,10.007165
0.60932434,0.63206923,-6.364985,-0.08020575,-0.089782566,-0.60932434,-0.5255273,-0.2693477,-0.6428431,0.4405331,0.30765492,0.24660277,0.24061728,0.51954174,-1.9141643,0.48961425,-0.31244332,-0.2645593,-0.050278235,-2.0111294,0.14619595,-2.3817818,-3.9140708,-4.413262,-6.5081882,-9.017312,-9.619453,-10.090812,-8.362797,-9.66644,-8.294862,-9.4062195,-7.4253173,-10.769868,-8.06831,-9.881918,-7.736713,-9.203161,-7.807342,-8.007258,0.1225532,-0.92730427,-0.8913912,-0.9045593,2.1265001,1.0550947,1.1664251,0.5726631,2.3371897,3.1021373,1.9672856,0.8240543,0.9246108,3.1188967,-0.1539771,2.3659203,-0.592116,1.2933178,2.2605753,-0.75971013,2.0265422,2.0325277,8.88593,2.6813562,2.713678,-0.07796119,2.2671595,1.8577509,4.9738045,2.4814403,2.4203882,2.892046,3.166182,7.4182844,6.283433,0.1818097,2.4383447,2.2108955,4.790648,7.3344874,0.1515829,1.3856442,0.97264445,0.9331401,0.22325931,2.2870612,2.7204118,4.7945385,3.5712512,3.9454947,6.167314,4.767903,5.542128,4.999991,5.4969373,3.6019268,5.320964,5.634604,2.8597243,4.0268974,0.350152,0.801459,0.7188591,0.9008184,0.40641573,-1.0133458,-0.092775315,-2.915539,-2.5983074,-0.7104794,-0.12988544,0.83976626,-2.9299042,-2.369661,-1.2503718,-2.7623103,-2.2774844,-2.5611973,-3.3321302,-3.66253,9.486725,9.515455,7.302016,9.380183,9.243713,16.8884,9.436447,9.547777,9.10485,9.401731,9.424476,9.229348,8.991125,19.6956,-6.133047,8.119636,9.425673,9.449615,7.088932,19.6956,6.9987006,4.648941,6.3488245,2.8221653,2.6497827,2.3983915,2.2260091,-0.13183074,-1.2562077,-0.8777742,-1.2997522,-0.8339304,-2.644246,-1.2822447,-0.55919576,-0.38920742,-0.2551321,-0.04683657,0.43559507,-0.07436989,7.2059484,6.8372416,8.567052,9.843162,5.6126075,10.22384,5.349245,6.4206505,7.0108213,7.225102,9.256582,8.380304,8.740632,5.403115,8.341997,6.6612678,5.786187,7.8116817,7.8966756,6.6002154
0.62129533,0.63087213,3.1172507,-0.05746084,-0.062249243,0.2873042,-0.45968673,-0.25617957,2.1547816,0.4405331,0.29568392,0.260968,0.35314476,2.1320367,-0.8415619,1.6747441,-0.32561144,-0.2645593,-0.14963761,3.3327289,-0.4679168,-2.1040545,-2.7433062,-4.924424,-5.6175456,-8.9395,-7.7555676,-8.5561285,-7.759458,-8.401104,-7.484424,-8.86513,-7.421726,-9.739163,-7.283012,-8.3807535,-7.553557,-11.520749,-8.872762,-8.753052,0.08664017,1.7158945,-1.3606547,-0.5957073,1.3208512,1.75899,1.7625813,2.3312042,1.2059295,3.504363,2.2964883,1.4716859,2.256984,2.057068,2.435352,2.386271,1.4513352,-0.5813421,3.2733226,-0.042646717,2.025345,2.0265422,5.8656445,2.6262896,2.7124808,0.9168296,2.2013187,1.8362031,-6.3986535,2.487426,2.4144027,2.9303532,3.3577182,6.8819833,6.8939543,-0.6250363,2.4479215,2.228852,1.7619828,1.6877626,1.2289736,2.1853075,1.2431892,1.9015948,0.44352585,2.1637597,2.379238,3.3723826,3.226486,4.0795703,4.468628,3.8509238,4.888511,3.7155018,4.435109,3.1374516,4.2914567,5.3544827,3.7886746,4.4997525,0.41120413,1.6214731,0.0700304,0.41359833,-0.14544775,-0.030526072,-1.6861166,-0.7344214,-1.3605051,0.54527944,-2.5432408,0.86011696,-0.7691373,-4.016872,-1.9901801,-0.741604,-1.3796587,-0.99898064,-0.8242039,-2.7263973,9.534609,9.498696,9.746496,9.399337,9.35265,13.578416,9.436447,9.556157,2.757821,9.416096,9.441236,9.347861,9.177873,6.236596,-3.058892,2.5339632,9.431659,9.469966,8.705018,-1.2165537,7.0813003,6.103419,7.176021,6.083068,5.495291,1.775899,0.3477578,-0.621445,-0.7079355,-0.6156091,-2.4453778,-0.7154174,-2.0863972,-1.796998,-2.209998,-0.13302784,-1.6988357,-0.22041619,1.1538556,0.5505167,7.781754,3.2626984,6.250662,9.341577,5.549161,7.6129627,7.0012445,5.1541176,8.029554,6.3631897,7.5770497,6.7773867,7.4549456,6.821679,7.515998,5.071518,6.39192,9.059061,6.7929487,5.8268886
0.60214174,0.6392518,2.4432828,-0.074220255,-0.08140286,0.034715924,-0.521936,-0.2741361,0.7422025,0.4249708,0.30047232,0.22744916,0.40342298,-1.1528081,-1.2330139,0.7793127,-0.34117374,-0.2777274,-0.40342298,-0.002394202,0.9290999,-3.4076972,-4.556914,-4.558111,-4.8502035,-8.554034,-7.1965213,-8.538172,-8.711153,-7.6577044,-6.4441433,-7.9708962,-7.3822217,-7.8273935,-7.020847,-8.156896,-7.163302,-9.128942,-10.81446,-10.648063,0.66124856,1.2406454,2.0163667,0.036361936,-1.4875474,3.1775546,2.1336827,2.6268883,1.0538976,1.5255554,2.4305637,2.362329,2.3455694,0.32965165,0.974889,1.7314568,1.8787001,0.5247791,2.0379145,0.74025726,2.0193596,2.0277393,1.6147394,2.656217,2.690933,4.2519526,2.2180781,1.8397944,1.3262382,2.4946086,2.406023,2.904017,3.3110313,-3.9110782,6.856844,0.31588498,2.4263737,2.2085013,3.2619503,-2.5667338,1.4552257,2.8293478,0.6374562,2.6725276,1.6729485,3.235165,1.9997569,3.1784525,4.053683,3.8102224,3.805434,3.4606688,4.955549,3.0918121,4.206463,3.6988919,3.7970543,3.3002574,4.304625,4.3417354,0.3585317,-0.8972271,1.8082209,1.3617022,0.3633201,-0.7811083,-2.4498668,-2.03567,-1.5652094,0.20171149,-3.0364463,-1.5376761,-3.0101101,-3.3752258,-4.004901,-0.8900445,-2.7611132,-2.319383,-2.4211364,-1.3245921,9.513062,9.508273,7.396587,9.374197,9.407717,5.300463,9.447221,9.577704,11.380539,9.407717,9.440038,9.345467,9.086893,6.034286,0.8089409,-2.1550808,9.41849,9.630377,9.213786,18.986917,7.317129,7.1353197,7.1700354,7.7865424,8.061875,1.762731,-0.049679685,-0.33414078,0.36346975,-0.32351652,-2.0228012,0.44816464,-2.037316,-0.45145667,-1.8065748,0.93957454,-1.8161516,-0.27667993,0.96950203,0.39609075,6.6492968,8.031948,4.5926776,6.168062,10.01315,4.9637785,8.66282,6.010045,6.5511346,8.194754,4.383185,5.1505265,7.2969284,10.086173,4.789002,8.7538,7.032369,6.441001,5.919065,7.281366
0.59376204,0.63087213,-4.343082,-0.05746084,-0.05865794,0.15083471,-0.533907,-0.2741361,-0.79726917,0.427365,0.30166942,0.24540567,0.35553896,0.62129533,-1.6651673,-0.8367735,-0.32680854,-0.2789245,-0.21068975,0.59735334,0.18929157,-4.5904326,-4.5269866,-6.147861,-7.4239707,-8.829367,-7.8369703,-8.1024275,-9.351603,-8.726715,-7.920169,-8.589797,-8.33272,-7.9351325,-7.628974,-8.750658,-7.2423105,-8.209568,-10.9365635,-9.878326,0.22909518,1.2334628,0.77138186,2.1265001,-0.63640875,-0.009127894,2.432958,1.8272249,1.2849381,0.7199065,3.1272764,1.7673697,0.44696754,1.3579613,1.5255554,0.7977181,2.602946,-0.32635963,0.47569796,0.5463269,2.049287,2.0301335,3.3708863,2.665794,2.7005098,4.912752,2.2408233,1.8421886,2.785504,2.4922144,2.4203882,2.9255648,3.4199674,0.42003277,7.238719,2.3078609,2.4395418,2.203713,2.9806316,3.7874775,1.2361562,3.9043443,1.4490906,4.115034,2.0799627,3.2519245,3.0065188,3.32809,4.6211085,4.7475524,5.5208793,4.81459,5.5529017,3.837606,5.0133085,4.4913726,4.196886,3.259556,4.3836336,3.0752025,0.4961983,-0.670975,-0.46507367,0.41359833,-0.002992752,-0.362123,0.3657143,-2.7252002,-3.1609447,0.32022446,-3.12982,-0.931943,-1.4443022,-0.8888474,-2.4702177,-0.219668,-3.3476925,-2.5839422,-0.83258367,-2.7503393,9.503485,9.507075,4.120122,9.345467,9.3382845,-0.005087679,9.452009,9.513062,9.924864,9.413702,9.423279,9.295189,8.914511,9.319131,19.6956,-6.85849,9.380183,11.270405,9.188647,5.367501,7.443573,8.854357,6.637326,6.8492126,5.9501896,2.4522612,0.43394905,0.60797757,0.39459437,0.0966659,-1.427842,0.2781763,-0.27638066,-0.7627029,-1.2942157,0.5493196,0.28595746,0.08484452,0.68339497,-0.24555531,6.977302,9.956886,6.6229606,4.6321816,9.045893,8.241441,6.84203,8.343194,6.2219315,8.570643,7.2286935,8.717887,9.272144,7.1125746,6.7043633,9.792884,8.428188,6.2566476,8.87351,6.9725137
0.61411273,0.63206923,-9.3661175,-0.059855044,-0.074220255,-0.2621651,-0.51235914,-0.23942018,0.06584055,0.4297592,0.30885202,0.24899697,0.22744916,-0.6404489,-0.9708488,-1.6627731,-0.3172317,-0.1592144,-0.2621651,-0.62728083,-0.11716624,-4.4910736,-3.5214217,-7.0935707,-7.716063,-9.2447605,-9.887604,-10.020183,-10.400263,-9.597008,-9.500342,-10.186729,-9.953594,-9.535657,-9.075072,-9.267805,-9.198373,-7.897125,-7.579893,-8.799739,-0.036661215,0.79532385,0.64688337,1.6141409,-1.0290579,0.1237503,2.092981,3.717447,2.090587,1.153257,4.5015483,0.6193501,0.42182842,0.77617025,2.5802011,0.832434,2.8244097,2.042703,0.5918167,1.3376106,2.022951,2.0301335,9.035567,2.6358664,2.677765,1.360954,2.2767363,1.8314147,2.121113,2.4886231,2.4120085,2.9315503,3.437924,4.03408,5.3664536,4.194492,2.467075,2.1678,2.9303532,2.4251766,1.5198692,4.3209357,1.0229226,4.9338512,0.3561375,3.3596635,3.755904,4.2402806,4.16621,6.1385837,6.559963,5.1258364,6.111948,4.82282,5.8273373,4.7978306,5.3640594,3.3888428,3.75755,3.106327,1.110311,0.8086416,0.28909984,-1.3317747,-0.9211691,0.7152678,-0.42317516,-0.6769605,-1.0073603,-1.6178818,-1.8393455,0.6865373,-1.3257892,-2.203264,-1.7351977,-1.6932992,-1.2252327,-0.9391256,-0.6075287,-3.3441012,9.502287,9.505878,8.72058,9.369409,9.309554,-3.2073324,9.441236,9.552566,8.761282,9.540594,9.436447,9.309554,9.340678,10.562919,7.798813,-6.974609,9.423279,15.839739,9.2664585,10.622774,6.302736,4.663306,5.728726,3.496133,4.4993033,1.821389,1.7064673,1.7452234,0.54138887,0.19722237,-0.86520463,0.2757821,-0.6426935,0.10639234,0.70613986,0.4607342,0.7516297,-0.67531455,-0.8441057,0.8593688,8.010401,7.617751,10.211869,6.8719573,5.4940944,9.3260145,5.510854,6.797737,4.923077,6.640917,6.249465,8.661623,6.273407,6.2662244,7.3088994,6.285378,6.2530565,6.2315083,8.5778265,6.9665284
0.62368953,0.62488663,-3.7600937,-0.06464344,-0.073023155,-1.1552023,-0.5327099,-0.24061728,0.16160862,0.4249708,0.29568392,0.24899697,0.16280572,-0.22146365,-0.7158663,-1.0067618,-0.2837129,0.25139117,-0.20470424,-0.08379706,-0.33174658,-4.3139024,-2.6235962,-6.347777,-6.335806,-9.5871315,-11.387571,-10.581623,-9.810092,-8.4046955,-10.832715,-10.026319,-9.932047,-10.778247,-10.601376,-8.411878,-12.211476,-9.424625,-6.5922847,-8.748263,-0.07736264,3.291279,3.408595,1.2609961,1.8810943,0.6061819,0.45534724,3.894618,2.5107694,0.9701006,2.5622447,1.0048165,1.1963527,1.0024223,1.2514193,-0.3024176,1.2370541,2.7226563,-0.13961188,2.648436,2.0385132,2.0337248,5.5208793,2.680159,2.6993127,1.7775451,2.2791305,1.8302176,2.0516813,2.4982,2.417994,2.9447184,3.4235587,2.3545477,-0.3640683,6.476166,2.4838347,1.7943045,2.9495068,3.27033,1.2367548,1.6873137,0.6410475,1.4287399,-0.66139823,2.9179332,3.8588545,4.5682864,3.8813002,6.11105,6.332514,5.7255836,5.1351137,6.283283,5.560384,5.374833,5.2275896,3.9682398,3.2799067,2.749591,0.3465607,0.82899237,2.0009542,0.092775315,0.025737667,-0.56563014,-0.010175358,-1.7890673,-2.3756466,-0.57520694,-2.0787656,-0.8050503,-2.297835,-1.2755109,-2.8508956,-2.071583,-3.3201592,-3.1992521,-3.0041246,-1.1282675,9.495105,9.513062,8.936059,9.337088,9.285612,-3.714903,9.438841,9.534609,9.438841,9.5453825,9.441236,9.33589,9.307159,9.614815,2.5231893,-4.6187143,9.49271,12.814666,9.260473,9.662699,7.5213847,4.3197384,6.7306995,2.9694088,2.8604724,1.644218,0.06404489,1.1059716,0.7401076,-0.24809915,-1.640926,-0.08334815,-1.1550527,0.23567922,-1.5156794,0.7779659,-0.32216978,0.96591073,-0.6477812,1.1981484,7.555502,4.5842977,6.7330937,8.465299,4.091092,6.5858502,8.18398,5.521628,7.1125746,6.4086795,6.3512187,5.6868277,4.4167037,8.08462,7.2047515,6.010045,6.1465144,6.0184245,5.0439844,5.7574563
0.62129533,0.61650693,1.340753,-0.037110128,-0.049081136,-1.067814,-0.5710171,-0.2705448,0.22744916,0.40940848,0.30047232,0.2741361,-0.33518824,-0.051475335,1.6962919,-1.2090719,-0.2885013,0.31244332,-0.23104046,-0.017956512,-0.7890391,-4.6526823,-3.8721724,-5.366154,-5.373337,-9.280674,-9.417144,-9.928006,-8.504952,-7.755867,-8.882638,-7.6452847,-9.076119,-7.7316256,-9.801712,-7.2722383,-9.9094515,-11.046697,-7.3979335,-9.685594,-0.13841479,0.14050971,2.5335143,3.1296706,1.390283,0.09501988,-0.28565818,1.438167,2.53112,2.399439,1.6356887,2.577807,1.996016,0.49245736,2.3479636,2.0630536,-0.32396543,2.6316767,-0.12764087,2.7705402,2.0397103,2.037316,2.4383447,2.6813562,2.6969185,4.0711904,2.2815247,1.8493712,2.3006783,2.440739,2.4239795,2.9722517,2.8704982,2.3772926,0.4954501,6.702418,2.4838347,1.408838,2.9626749,2.905214,1.9310733,2.0560207,2.0081367,1.8297687,1.0217255,0.9056068,1.8369513,4.006846,3.6718075,5.2730794,4.1837177,5.409549,4.66585,4.8288054,3.651008,5.109077,4.1418195,5.06239,3.4977791,2.4251766,-0.17776948,1.0480618,-0.54647654,2.5851393,-1.5580268,-0.219668,0.96306765,-1.2623428,-2.5181017,-0.023343466,-2.1589713,-0.42437226,-1.228824,-1.0947487,-3.6888664,-0.86370826,-1.3748703,-3.268684,-2.8616695,-2.1769278,9.505878,9.493908,9.0677395,9.34427,9.373,-1.1770494,9.423279,9.527427,9.515455,9.425673,9.437644,9.27005,9.802759,9.413702,17.222391,-0.89333653,9.26167,8.03943,9.259275,9.346664,9.180567,5.873575,6.6804214,6.1046157,3.7618895,0.6721721,-0.22804771,1.0066122,1.0992378,-1.5673043,-1.5786767,-0.900968,-1.2017397,-1.0176854,-1.2223896,0.339827,-1.1134534,1.0149919,-0.49934068,0.52896893,7.1221514,6.782175,4.8775873,6.3871317,6.9725137,6.168062,8.622119,8.789713,8.751406,6.3260794,6.5367694,6.4745197,7.318476,8.458116,6.8504095,6.0148335,9.576208,7.9864583,5.7059813,6.737882
0.60214174,0.62488663,-2.3774424,-0.04189853,-0.08259996,-1.0690111,-0.50757074,-0.2669535,0.15562311,0.4165911,0.30526072,0.2681506,-0.260968,-0.20111294,-1.2018893,-1.3060371,-0.24899697,2.0386627,-0.2693477,-0.06344634,0.27398646,-3.630358,-3.9224505,-2.9635727,-5.8461914,-9.072378,-8.518121,-7.4703584,-8.392426,-6.80896,-6.8332014,-7.293337,-7.390601,-7.1833534,-8.952968,-7.214777,-7.4817305,-8.359205,-9.210344,-9.479692,-0.2964321,0.25782558,0.07466917,2.1516392,0.8025065,2.057068,-1.3510779,0.41584292,3.9616556,2.5143607,3.5737948,3.5067573,2.231845,0.47809216,3.5666122,2.1504421,0.56308633,3.290082,2.2282536,0.48647186,2.0301335,2.034922,-0.31738135,2.689736,2.6957214,7.6960115,2.2887073,1.8362031,2.2659624,2.309058,2.428768,2.9554923,2.701707,2.5365071,4.1394253,7.3129396,2.5005941,2.632275,2.9578865,3.0895677,0.13901334,2.0404584,1.9710265,3.031658,1.8273745,0.97623575,2.0871453,3.1054292,3.3007064,4.400393,3.3876457,4.898387,4.449175,4.0889974,3.271527,4.040066,3.6079123,5.0228853,4.7954364,2.915988,-0.17537527,0.7320272,0.030526072,0.99299514,-0.87089086,1.4969746,-1.6980876,-0.55126494,-1.845331,-2.4929626,-0.55365914,-0.9283517,-0.5081693,-3.0711622,-1.2156559,-2.1649568,-0.7260417,-0.3800795,-1.8309658,-1.3664906,9.516652,9.4735565,4.0291424,9.349058,9.412505,12.317868,9.420884,9.576508,9.496302,9.402928,9.424476,9.248502,9.486725,9.416096,7.3894043,6.4760165,9.405322,2.8703485,9.285612,9.235333,8.408437,7.533954,6.5259953,7.527969,4.4645877,1.8920178,1.2671312,-0.6561609,1.1758523,-1.4140754,0.3007716,-2.1279964,1.012897,-1.7981951,-0.8536825,-0.4801871,-1.215207,-0.028880058,0.3470096,-0.5077204,7.472902,9.044696,8.806473,5.5527525,10.792462,6.7905545,7.9792757,8.686762,6.072294,6.701969,7.445369,7.5734587,8.758589,8.446145,5.549161,6.746262,8.44016,6.523601,6.996456,9.140464
